"	O
açıklamasında	O
bulundu	O
.	O

ya	O
arkadaşlar	O
benim	O
pc	O
de	O
yeni	O
bi	O
sorun	O
oldu	O
...	O
pc	O
yi	O
kapatıyorum	O
kapanıyor	O
ondan	O
sonra	O
gene	O
başlıyor	O
sanki	O
yeniden	O
başlat	O
komutu	O
vermişim	O
gibi	O
...	O
pc	O
yi	O
ilk	O
aldığımda	O
da	O
vardı	O
bu	O
sorun	O
ama	O
teknik	O
servis	O
bana	O
biostan	O
bişler	O
tarif	O
etmişti	O
onları	O
yapmıştım	O
olmuştu	O
...	O
power	O
menagementten	O
...	O
ama	O
şimdi	O
olmuyor	O
ya	O
...	O
Engin	B-PER
imzalıyor	O
Galatasaray	B-ORG
,	O
hırçın	O
futbolcusu	O
Engin	B-PER
Baytar	I-PER
ile	O
yeni	O
sözleşme	O
imzalama	O
hazırlığı	O
içerisinde	O
.	O

bunu	O
cennet	O
ırmaklarıyla	O
değişmem	O
.	O

cinsel	O
hayatı	O
inanılmaz	O
renklendiren	O
aşı	O
4	O
gün	O
sonra	O
ateş	O
,	O
eklem	O
ağrısı	O
yapabilir	O
dendi	O
.	O

Tedavisi	O
olmayan	O
bir	O
hastalıkta	O
ülke	O
gelişmişliği	O
fark	O
etmeyecektir	O
.	O

Çoluk	O
çocuk	O
bir	O
yerden	O
bir	O
yere	O
gidiyorlar	O
.	O

Örtünmek	O
,	O
kişiliğini	O
dişiliğinin	O
üstüne	O
koymaktır	O
.	O

yine	O
deprem	O
değil	O
,	O
insanların	O
üstüne	O
yıkılan	O
çürük	O
binalar	O
öldürdü	O
.	O

kasırga	O
sonrası	O
gelen	O
yorumlar	O
da	O
bu	O
olayı	O
hatırlatmıyor	O
değil	O
.	O

Yakın	O
ölçülerdeki	O
mumgagalarla	O
genellikle	O
yarışırlar	O
.	O

Geçmiş	O
olsun	O
.	O

Dalgalar	O
deniz	O
tabanından	O
çamur	O
ve	O
kıyılardan	O
kumu	O
kazıyıp	O
karaya	O
taşıdı	O
.	O

Aldığımız	O
numuneleri	O
inceliyoruz	O
.	O

Bu	O
görüntü	O
bana	O
kusursuz	O
fırtına	O
filmini	O
hatırlattı	O
her	O
nedense	O
..	O
Korkunç	O
bir	O
boyutu	O
olduğunu	O
görmek	O
için	O
yeterli	O
bir	O
veri	O
galiba	O
bu	O
Bopha	O
tayfunu	O
şuan	O
batıya	O
doğru	O
yol	O
alıyor	O
.	O

Yapılan	O
ileri	O
testler	O
,	O
hastanın	O
V	O
.	O

Eren	B-PER
,	O
şöyle	O
dedi	O
:	O
"	O
Poliomyelit	O
hastalığı	O
(	O
çocuk	O
felci	O
),	O
etkeni	O
poliovirüs	O
olan	O
bulaşıcı	O
bir	O
hastalıktır	O
.	O

Bulaşıcı	O
Hastalıkların	O
İzlenmesi	O
ve	O
Kontrolünde	O
Avrupa	B-ORG
Bilgi	I-ORG
Sistemi	I-ORG
(	O
Eurosurveillance	B-ORG
),	O
Türkiyeʼye	B-GPE
seyahat	O
eden	O
altı	O
Belçikalıʼdan	B-GPE
ikisine	O
,	O
ülkelerine	O
döndükten	O
sonra	O
kolera	O
teşhisi	O
konduğunu	O
duyurdu	O
.	O

Ancak	O
,	O
5	O
kasırga	O
gerçekleşti	O
.	O

Birleşmiş	B-ORG
Milletler	I-ORG
Çocuklara	B-ORG
Yardım	I-ORG
Fonuʼnun	I-ORG
(	O
UNICEF	B-ORG
)	O
yardımıyla	O
uluslararası	O
örgütlerin	O
,	O
kolera	O
vakalarının	O
görüldüğü	O
Güney	B-GPE
Sudanʼda	I-GPE
çalışmalara	O
başladığı	O
bildirildi	O
.	O

Bu	O
gemilerin	O
suda	O
serbestçe	O
gitmesi	O
bize	O
Rabbimizin	O
bir	O
lütfudur	O
.	O

Yardıma	O
ihtiyacı	O
olanlara	O
el	O
uzatılması	O
gerektiğini	O
vurgulayan	O
Gürpınar	B-PER
,	O
"	O
İnşallah	O
hiçbirimiz	O
bir	O
gün	O
kimse	O
yokmu	O
,	O
demek	O
zorunda	O
kalmayız	O
.	O

Norveç	B-GPE
7	O
,	O
5	O
milyon	O
dolarlık	O
yardım	O
yapacak	O
Norveç	B-GPE
,	O
sel	O
felaketiyle	O
boğuşan	O
Bosna	B-GPE
Hersek	I-GPE
ve	O
Sırbistanʼa	B-GPE
7	O
,	O
5	O
milyon	O
dolarlık	O
yardım	O
yapma	O
kararı	O
aldı	O
.	O

Aşırı	O
sıcaklar	O
,	O
böbrek	O
taşını	O
tetikliyor	O
Böbrek	O
taşı	O
sorununun	O
görülme	O
sıklığı	O
yaz	O
aylarında	O
artığına	O
dikkat	O
çeken	O
nefroloji	O
uzmanı	O
Dr	O
.	O

Aşırı	O
yağış	O
ve	O
sel	O
Bosna	B-GPE
Hersekʼte	I-GPE
de	O
etkili	O
oluyor	O
.	O

kardeşim	O
aynen	O
anlattığın	O
gibi	O
ama	O
düştüğümü	O
hatırlamıyorum	O
2li	O
mücadelede	O
oldu	O
ağrı	O
girdi	O
ama	O
dinlenince	O
geçiyo	O
2	O
hafta	O
hocadan	O
izin	O
aldım	O
gitmedim	O
antremana	O
geçti	O
antremana	O
girdim	O
2	O
şut	O
çektim	O
ağrı	O
girdi	O
bu	O
nasıl	O
iş	O
belime	O
bastırınca	O
elleyince	O
ağrımıyo	O
fıtık	O
olduğunu	O
düşünmüyorum	O
sadece	O
şut	O
çekerken	O
koşarken	O
ve	O
eğilirken	O
ağrıyo	O
Belde	O
dİsk	O
kaymasi	O
olabİlİr	O
spor	O
doktorunuz	O
yok	O
mu	O
BenGayʼda	O
olabilir	O
.	O

Kan	O
örnekleri	O
alınıyor	O
.	O

ha	O
size	O
daha	O
önceden	O
bulaşmış	O
,	O
vücut	O
direncinizin	O
düşmesini	O
bekliyor	O
ise	O
eninde	O
sonunda	O
yakalayacaktır	O
.	O

Soğuk	O
algınlığı	O
ve	O
grip	O
hastalıkları	O
virüsler	O
tarafından	O
meydana	O
geldiği	O
için	O
antibiyotikler	O
etkili	O
değildir	O
,	O
kullanılmamalıdır	O
.	O

Ölenlerin	O
çoğu	O
,	O
-	O
2	O
derecedeki	O
deniz	O
suyunda	O
hipotermiye	O
girmiş	O
ve	O
yaşamını	O
yitirmişti	O
.	O

Deprem	O
ardından	O
tsunami	O
alarmı	O
veren	O
Endonezyalı	B-GPE
yetkililer	O
,	O
daha	O
sonra	O
tehlikenin	O
geçtiğini	O
duyurmuştu	O
.	O

Zira	O
bileti	O
düzenleyen	O
White	B-ORG
Star	I-ORG
Line	I-ORG
deniz	I-ORG
şirketi	I-ORG
,	O
Titanicʼin	O
sahibi	O
olan	O
şirketti	O
.	O

8	O
dağcı	O
hayatını	O
kaybetti	O
.	O

Pompeiʼnin	B-GPE
16	O
bin	O
kişilik	O
nüfusunun	O
büyük	O
bir	O
bölümü	O
taş	O
olmuştu	O
.	O

Hastalıktan	O
korunma	O
veya	O
tedavi	O
amacıyla	O
antiviral	O
ilaçlar	O
kullanılıyor	O
.	O

Raporda	O
,	O
olayla	O
ilgili	O
olarak	O
Dünya	B-ORG
Sağlık	I-ORG
Örgütü	I-ORG
,	O
Avrupa	B-ORG
Erken	I-ORG
Uyarı	I-ORG
ve	I-ORG
Yanıt	I-ORG
Sistemiʼnin	I-ORG
yanı	O
sıra	O
Türkiyeʼdeki	B-GPE
sağlık	O
otoritelerinin	O
de	O
bilgilendirildiğine	O
dikkat	O
çekildi	O
.	O

Orlando	B-ORG
son	O
çeyreğin	O
başlamasıyla	O
neye	O
uğradığını	O
şaşırırken	O
Sonicsʼin	B-ORG
bu	O
çeyreğin	O
ilk	O
5	O
dakikasında	O
sadece	O
4	O
sayıya	O
izin	O
verdi	O
ve	O
14	O
sayı	O
bularak	O
farkı	O
bir	O
anda	O
eritti	O
.	O

Toplumun	O
psikolojisi	O
ve	O
moral	O
durumunu	O
olumsuz	O
etkilememek	O
için	O
böyle	O
bir	O
karar	O
alındığını	O
kaydeden	O
Ceyhan	B-PER
,	O
"	O
11	O
Eylül	O
saldırılarında	O
ABDʼnin	B-GPE
cesetleri	O
göstermemesi	O
gibi	O
.	O

Geminin	O
yapımında	O
kullanılan	O
malzemenin	O
esneme	O
özelliği	O
olmaması	O
,	O
korkunç	O
sonu	O
hızlandırdı	O
.	O

gemilerin	O
yanaştığı	O
yer	O
.	O

tabi	O
havalar	O
bu	O
şekilde	O
devam	O
ederse	O
.	O

(	O
bkz	O
:	O
tüm	O
aramalarımıza	O
rağmen	O
bulunamadı	O
)	O
http://www.cumhuriyet.com.tr/...	O
http://ekonomi.milliyet.com.tr/...	O
yağmur	O
duasına	O
çıkın	O
gençlik	O
.	O

Deprem	O
büyüklüğü	O
aslında	O
o	O
kadar	O
önemli	O
değildir	O
.	O

Bilseydim	O
dışarıda	O
yaptırırdım	O
.	O

3	O
.	O

Dr	O
.	O

*	O
Amerikaʼda	B-GPE
sistem	O
halka	O
başınızın	O
çaresine	O
bakın	O
diyor	O
;	O
Kübaʼda	B-GPE
halk	O
,	O
kendi	O
örgütlülüğüyle	O
kendi	O
önlemini	O
alıyor	O
.	O

Uçağa	O
yetişme	O
telaşının	O
sardığı	O
,	O
tatilden	O
dönme	O
hüznünün	O
hükmettiği	O
bir	O
ruhun	O
ardı	O
sıra	O
yürüyen	O
,	O
hâlâ	O
daha	O
plaj	O
kıyafetine	O
takılmış	O
bir	O
beden	O
,	O
gözünüzün	O
önünde	O
,	O
birden	O
bire	O
çıplaklaşıyor	O
,	O
topraklaşıyor	O
,	O
et	O
ve	O
kemik	O
soğukluğuna	O
düşüyor	O
.	O

İç	O
kesimlerde	O
hala	O
hafif	O
yağmurlar	O
oluyor	O
ama	O
az	O
alanda	O
etkili	O
.	O

Sonra	O
bu	O
cihazdan	O
İTÜʼdeki	B-ORG
arkadaşlarına	O
bahsediyor	O
.	O

Kitaplar	O
;	O
çocuk	O
,	O
edebiyat	O
ve	O
uzmanlık	O
kitapları	O
olmak	O
üzere	O
3	O
kategoriye	O
ayrılıyor	O
.	O

sıtma	O
tableti	O
de	O
aldım	O
ama	O
henüz	O
kullanmadım	O
.	O

Bu	O
şekilde	O
hastaların	O
yaklaşık	O
yarısında	O
tam	O
kür	O
sağlanabiliyordu	O
.	O

Dr	O
.	O

Çıktığında	O
ise	O
Ümran	O
tarafından	O
vurulsa	O
da	O
oğluna	O
kavuşmak	O
için	O
yaşam	O
mücadelesi	O
veriyor	O
.	O

Mardin	B-ORG
Halk	I-ORG
Sağlığı	I-ORG
Müdürlüğü	I-ORG
yetkilileri	O
,	O
sıtma	O
şüphesi	O
üzerine	O
2	O
bin	O
400	O
kişiden	O
kan	O
örneği	O
alındığını	O
belirtmişti	O
.	O

Başkavak	B-GPE
köyünde	I-GPE
yaşanan	O
sıtma	O
salgını	O
kontrol	O
altına	O
alındığını	O
belirten	O
Mardin	B-ORG
Halk	I-ORG
Sağlığı	I-ORG
İl	O
Müdürü	O
Nurettin	B-PER
Özdener	I-PER
,	O
Başkavak	B-GPE
köyünde	I-GPE
yaşanan	O
sıtma	O
abartılacak	O
kadar	O
büyük	O
olmadığını	O
söyledi	O
.	O

Ben	O
emniyetinde	O
bütün	O
bu	O
yönleriyle	O
değerlendireceğini	O
düşünüyorum	O
.	O

Özellikle	O
10ʼla	O
16	O
arasındaki	O
saatlerde	O
güneş	O
altında	O
kalmasınlar	O
.	O

Oysa	O
,	O
aynı	O
yıllar	O
içinde	O
tüm	O
emperyalist	O
,	O
kapitalist	O
ülkelerde	O
karlar	O
,	O
gelirler	O
arttı	O
.	O

Mrb	O
Kadir	B-PER
bey	O
benim	O
7	O
yaşında	O
kızım	O
2	O
aylık	O
oğlum	O
var	O
.	O

dogru	O
diyorsun	O
ama	O
ilk	O
sınavımda	O
barajı	O
gecememistim	O
suan	O
100	O
paragrafdan	O
en	O
az	O
30	O
yapardım	O
ben	O
simdi	O
oda	O
dustu	O
zaten	O
her	O
sınav	O
50	O
net	O
geliyor	O
benim	O
hedefim	O
60	O
:	O
S	O
Soruları	O
rakibin	O
olarak	O
görürsen	O
ve	O
sinirlenirsen	O
heyecanın	O
geçer	O
.	O

Sıcak	O
hava	O
dalgası	O
geliyor	O
,	O
35	O
dereceyi	O
göreceğiz	O
Serin	O
Mayıs	O
ayı	O
geçiren	O
kuzey	O
bölgeler	O
hızla	O
ısınıyor	O
.	O

Muhabirimiz	O
,	O
"	O
Durmayan	O
şiddetli	O
yağış	O
ve	O
devam	O
eden	O
toprak	O
kaymaları	O
bölgede	O
bir	O
çok	O
yolu	O
kullanılamayacak	O
hale	O
getirdi	O
"	O
diyor	O
.	O

Nasıl	O
bulaştınız	O
bu	O
işe	O
?	O
Yer	O
bilimlerine	O
merakım	O
vardı	O
ama	O
17	O
Ağustosʼtan	O
sonra	O
işi	O
gücü	O
bıraktım	O
,	O
bunu	O
önceden	O
nasıl	O
belirleyebilirdik	O
üzerine	O
bir	O
araştırmaya	O
başladım	O
.	O

Bu	O
alanlarla	O
ilgisi	O
olmayann	O
diğer	O
insanlar	O
için	O
ise	O
risk	O
bulunmuyor	O
.	O

Bu	O
aşamaların	O
herhangi	O
birinde	O
steril	O
ortam	O
sağlanmazsa	O
ilaç	O
havadan	O
bile	O
mantar	O
kapabiliyor	O
.	O

Trabzon	B-GPE
Tenis	B-ORG
Dağcılık	I-ORG
Kayak	I-ORG
İhtisas	I-ORG
Kulübü	I-ORG
Derneği	I-ORG
(	O
TEDAK	B-ORG
)	O
üyesi	O
bir	O
grubun	O
üzerine	O
çığ	O
düştüğünü	O
anımsatan	O
Vural	B-PER
,	O
“	O
Çığ	O
bölgesine	O
helikopterle	O
Erzurumʼdan	B-GPE
sivil	O
savunma	O
ve	O
dağcı	O
ekibi	O
gönderildi	O
.	O

"	O
Domuz	O
gribi	O
salgını	O
,	O
30	O
milyon	O
kişi	O
bağışıklık	O
kazandığı	O
zaman	O
biter	O
"	O
Sağlık	B-ORG
Bakanlığı	I-ORG
Bilim	B-ORG
Kurulu	I-ORG
Üyesi	O
Prof	O
.	O

Özellikle	O
yaz	O
ayları	O
ve	O
tatil	O
dönemlerinde	O
gönüllüler	O
bu	O
alanda	O
çocuklarla	O
bir	O
araya	O
gelip	O
okuma	O
seansları	O
gerçekleştiriyor	O
.	O

(	O
kimileri	O
savaş	O
yıllarında	O
geçici	O
bir	O
dönem	O
için	O
izin	O
verildi	O
sonradan	O
yasaklandı	O
diyor	O
.	O

Aşağıda	O
ki	O
siteyi	O
inceleyiniz	O
.	O

Teşekkürler	O
,	O
iyi	O
akşamlar	O
.	O

Şimdiye	O
kadar	O
Ebola	O
virüsüne	O
yakalananların	O
yüzde	O
55ʼi	O
kurtarılamadı	O
.	O

mersinin	B-GPE
amına	O
koyan	O
kuraklık	O
afedersiniz	O
.	O

Doktorum	O
bunun	O
bebek	O
için	O
çok	O
riskli	O
olduğunu	O
ve	O
çocuk	O
bulunan	O
ortamlarda	O
bulunmamam	O
gerektiğini	O
söylemişti	O
.	O

İşin	O
garip	O
yanı	O
,	O
bir	O
anda	O
türedi	O
ve	O
neredeyse	O
bir	O
günde	O
Hint	B-LOC
Okyanusuʼnu	I-LOC
geçecek	O
.	O

Zafer	B-PER
Kurugöl	I-PER
,	O
sözlerini	O
şöyle	O
sürdürdü	O
:	O
Asprin	O
kullanılmamalı	O
“	O
Suçiçeği	O
,	O
çok	O
sık	O
rastlanan	O
bir	O
hastalık	O
,	O
komplikasyonu	O
nadir	O
görülüyor	O
.	O

Araştırmacılar	O
,	O
bulgularından	O
yola	O
çıkarak	O
Hepatit	O
B	O
virüsünün	O
memeli	O
hayvanlarda	O
,	O
kuşlardan	O
memeli	O
hayvanlara	O
konak	O
değişimi	O
sırasında	O
ortaya	O
çıktığını	O
tahmin	O
ediyor	O
.	O

muta	O
nikahı	O
doğru	O
birşey	O
değil	O
sonucu	O
malum	O
olmuş	O
.	O

Bu	O
yıl	O
yerleşim	O
birimlerine	O
tehdit	O
oluşturan	O
800	O
hortum	O
meydana	O
geldi	O
.	O

kimin	O
elini	O
tutuyorum	O
...	O
anne	O
?	O
1970	O
yilinda	O
istanbul	B-GPE
sagmalcilarda	B-LOC
baslayan	O
1163	O
süpheli	O
hasta	O
ve	O
50	O
kisinin	O
ölümüyle	O
sonuçlanan	O
vakadir	O
istanbulʼda	B-GPE
kolera	O
salgını	O
başlar	O
.	O

duygularım	O
gitti	O
mi	O
diye	O
yoklayayım	O
kendimi	O
diyorum	O
,	O
kendimde	O
yoklayacak	O
yer	O
bulamıyorum	O
.	O

Cʼnin	O
ise	O
aşısı	O
olmadığı	O
için	O
yüzde	O
bir	O
oranında	O
bile	O
olsa	O
karaciğer	O
nakline	O
veya	O
siroza	O
yakalanan	O
hasta	O
sayısı	O
daha	O
fazla	O
oluyor	O
.”	O
dedi	O
.	O

Suçluların	O
cezalandırılması	O
için	O
her	O
şeyi	O
yapacağım	O
.	O

Dr	O
.	O

Emeğe	O
saygı	O
+	O
rep	O
Yorumlar	O
için	O
tesekkurler	O
Güzel	O
sayfa	O
tebrikler	O
..	O
Önceden	O
replisin	O
kardeş	O
eline	O
sağlık	O
Ellerinize	O
sağlık	O
Güzel	O
bir	O
sayfa	O
hazırlamışsınız	O
elıne	O
saglık	O
guzel	O
olmus	O
+rep	O
(	O
24	O
hours	O
)	O
Ellerine	O
Sağlık	O
.	O

bende	O
saplandıktan	O
az	O
sonra	O
kokain	O
gibi	O
bir	O
etki	O
bıraktı	O
diyebilirim	O
.	O

GÖZDEN	O
KAÇMIŞ	O
DEPREMLERİ	O
İNCELEYECEKLER	O
Çanakkale	B-ORG
Onsekiz	I-ORG
Mart	I-ORG
Üniversitesi	I-ORG
olarak	O
4	O
kişilik	O
bir	O
ekip	O
oluşturduklarını	O
söyleyen	O
Perinçek	B-PER
,	O
“	O
Proje	O
arkeolog	O
Doç	O
Dr	O
.	O

Fakat	O
hükümet	O
bu	O
bilgileri	O
öğretmenlerle	O
sürekli	O
iletişimde	O
bulunarak	O
güncellemekteler	O
.	O

Sıla	B-PER
Akhan	I-PER
,	O
hepatit	O
C	O
virüsün	O
infeksiyonunun	O
tedavisinde	O
,	O
hepatit	O
B	O
virüsünden	O
farklı	O
olarak	O
tam	O
kürün	O
söz	O
konusu	O
olabildiğini	O
kaydetti	O
.	O

Soldan	O
atar	O
depar	O
,	O
ona	O
yapılmaz	O
atar	O
.	O

"	O
diye	O
konuştu	O
.	O

Bence	O
bu	O
hastalık	O
çok	O
hafife	O
alınıyor	O
.	O

İyi	O
bir	O
üreme	O
elde	O
etmek	O
istiyorsanız	O
en	O
kısa	O
zamanda	O
kendi	O
üreme	O
yerlerine	O
yerleşmelerini	O
sağlayın	O
.	O

Eyalette	O
17	O
kişi	O
ölürken	O
4	O
bin	O
150	O
kişi	O
evini	O
terk	O
etmek	O
zorunda	O
kaldı	O
.	O

Daha	O
cok	O
bilgi	O
icin	O
:	O
http://www.hivaidsturkiye.org	O
sarı	O
humma	O
aşısı	O
nerde	O
yapılıyordu	O
..	O
karaköy	B-LOC
meydanda	O
sağil	B-ORG
sağlık	I-ORG
hudut	I-ORG
binasında	O
1saatte	O
işin	O
biter	O
10yıl	O
geçerlidir	O
30	O
ytl	O
fiyatıdır	O
gerekli	O
evrak	O
lazımmı	O
hayır	O
kafa	O
kağıdı	O
yetiyor	O
.	O

Hacı	O
adayları	O
üzerinde	O
de	O
araştırma	O
yaptıklarını	O
dile	O
getiren	O
Prof	O
.	O

Bu	O
ters	O
hareketten	O
sonra	O
bel	O
kasları	O
zedelenmiştir	O
.	O

SICAK	O
SONRASI	O
SERİNLETEN	O
YAĞMUR	O
Perşembe	O
akşamı	O
ve	O
cuma	O
günü	O
yüksek	O
sıcaklığın	O
ardından	O
Trakya	B-GPE
ve	O
Marmara	B-LOC
genelinde	O
kısa	O
süreli	O
yağmurlar	O
başlayabilir	O
.	O

Uluslararası	O
yardımlar	O
6	O
Mayıs	O
2008ʼde	O
New	B-GPE
Yorkʼta	I-GPE
bulunan	O
Myanmar	B-GPE
temsilciliğine	O
Birleşmiş	B-GPE
Milletlerʼden	I-GPE
resmi	O
yardım	O
teklifinde	O
bulunuldu	O
.	O

T	B-ORG
.	I-ORG
C	I-ORG
.	I-ORG
Sağlık	B-ORG
Bakanlığı	I-ORG
Haziran	O
2006	O
verilerine	O
göre	O
Türkiyeʼde	B-GPE
bilinen	O
HIV	O
pozitif	O
hasta	O
sayısı	O
2412ʼdir	O
.	O

Daha	O
sonra	O
helikopterle	O
Antalyaʼya	B-GPE
sevk	O
edildi	O
”	O
dedi	O
.	O

Fay	O
Zonu	O
boyunca	O
bir	O
kırılma	O
ve	O
bunun	O
sonucu	O
deprem	O
oluyor	O
.	O

ForumTR	B-ORG
üyesi	O
olmak	O
için	O
tıklayınız	O
]	O
Güncelleme	O
:	O
15:10	O
TSİ	O
16	O
Mart	O
.	O

(	O
bkz	O
:	O
tayyip	B-PER
erdoğan	I-PER
ın	O
torununa	O
ali	B-PER
ismini	O
koyması	O
)	O
(	O
bkz	O
:	O
devasa	O
penis	O
tarafından	O
hunharca	O
öldürülen	O
kadın	O
)	O
(	O
bkz	O
:	O
2013	O
yılında	O
tax	O
free	O
nin	O
ne	O
olduğunu	O
bilmemek	O
)	O
(	O
bkz	O
:	O
dibe	O
vurmak	O
isteyenlere	O
tavsiyeler	O
)	O
(	O
bkz	O
:	O
müslüm	B-PER
gürses	I-PER
dinleyecek	O
kadar	O
varoş	O
olmak	O
)	O
(	O
bkz	O
:	O
pezevenk	O
için	O
alternatif	O
kelimeler	O
)	O
(	O
bkz	O
:	O
ismi	O
tuğçe	B-PER
olanların	O
ziyadesiyle	O
taş	O
olması	O
)	O
(	O
bkz	O
:	O
türk	B-GPE
erkeğiyle	O
seks	O
yapmam	O
at	O
beslerim	O
daha	O
iyi	O
)	O
(	O
bkz	O
:	O
akp	B-ORG
yi	O
sevmeyenler	O
ülkeyi	O
terk	O
etsin	O
kampanyası	O
)	O
(	O
bkz	O
:	O
gavat	O
kelimesinin	O
son	O
zamanlardaki	O
yükselişi	O
)	O
(	O
bkz	O
:	O
sabah	O
kahvaltısında	O
menemen	O
yiyen	O
fakir	O
köylü	O
)	O
(	O
bkz	O
:	O
kutup	B-LOC
zencisi	O
)	O
(	O
bkz	O
:	O
yemek	O
yapmayı	O
bilmeyip	O
evlenmek	O
isteyen	O
kız	O
)	O
(	O
bkz	O
:	O
sosyal	O
medyada	O
fenomen	O
olamamak	O
)	O
evet	O
,	O
bunlar	O
kendimin	O
aratıp	O
bulduğum	O
başlıklar	O
değil	O
.	O

çok	O
güzel	O
hazırlamışsın	O
eline	O
sağlık	O
Ellerine	O
sağlık	O
önceden	O
replisin	O
.	O

Antalyalı	B-GPE
doktorlar	O
kızımın	O
menenjit	O
nedeniyle	O
öldüğünü	O
söylediler	O
.	O

Ayrıca	O
eşcinsellik	O
de	O
normal	O
karşılanıyordu	O
.	O

2	O
.	O

çocuk	O
akliyla	O
hemen	O
hastalanip	O
ölecegime	O
karar	O
vermistim	O
.	O

Aşılamanın	O
yanında	O
hastalıklardan	O
koruma	O
amaçlı	O
temizlik	O
konusunda	O
bilinçlendirme	O
kampanyası	O
da	O
yürütülüyor	O
"	O
dedi	O
.	O

Onlar	O
birbiriyle	O
çok	O
sıkı	O
dayanışma	O
içinde	O
.	O

esenboga	B-LOC
hava	I-LOC
alani	I-LOC
,	O
tuzla	B-LOC
limani	I-LOC
,	O
ambarli	B-LOC
limani	I-LOC
ve	O
istanbul	B-LOC
limaninda	I-LOC
yapilan	O
asidir	O
.	O

Claudia	O
tayfunu	O
da	O
aynı	O
bölgeye	O
,	O
Taylandʼa	B-GPE
doğru	O
ilerliyor	O
.	O

Sığınmacı	O
nüfusa	O
yönelik	O
bütünlüklü	O
bir	O
program	O
olmaması	O
,	O
çocuk	O
felci	O
aşı	O
kampanyasında	O
zorluklara	O
yol	O
açabilir	O
.	O

4-5-6	O
yaş	O
grubunu	O
aşılıyorlarmış	O
.	O

Tedavi	O
seçenekleri	O
oldukça	O
pahalı	O
olmasının	O
yanı	O
sıra	O
yan	O
etkileri	O
dolayısıyla	O
hem	O
hasta	O
hem	O
de	O
hekim	O
için	O
oldukça	O
zahmetli	O
bir	O
süreçtir	O
.	O

Akhan	B-PER
:	O
Yeni	O
ilaçlarla	O
Hepatit	O
C	O
tedavi	O
edilebiliyor	O
Kocaeli	B-ORG
Üniversitesi	I-ORG
Tıp	B-ORG
Fakültesi	I-ORG
Dahili	B-ORG
Tıp	I-ORG
Bilimleri	I-ORG
Enfeksiyon	I-ORG
Hastalıkları	I-ORG
Bölümü	I-ORG
Öğretim	O
Üyesi	O
Prof	O
.	O

“	O
İstesem	O
de	O
bırakamam	O
bu	O
işi	O
”	O
Siz	O
günde	O
kaç	O
kez	O
kontrol	O
ediyorsunuz	O
bu	O
sistemi	O
?	O
Evde	O
de	O
bu	O
ekranlar	O
hep	O
önümde	O
açıktır	O
,	O
yatarken	O
bile	O
.	O

Güzel	O
bir	O
yuva	O
kurmuşsunuz	O
.	O

00ʼde	O
başlayan	O
toplantı	O
01	O
.	O

Dolayısıyla	O
çok	O
endişe	O
edilecek	O
bir	O
salgın	O
durumu	O
olmaz	O
sanırım	O
.	O

Win	O
98	O
de	O
hiç	O
problem	O
yoktuysa	O
bunda	O
da	O
olmaması	O
lazım	O
.	O

taşrada	O
yaşayan	O
genç	O
kız	O
,	O
evlenip	O
istanbulʼa	B-GPE
giden	O
ablasının	O
;	O
sağmalcılarʼda	B-LOC
oturduğunu	O
,	O
arkadaşlarına	O
övünçle	O
anlatır	O
.	O

Başkan	O
Barak	B-PER
Obama	I-PER
zirveye	O
Batı	B-LOC
Afrikaʼdan	I-LOC
katılacak	O
temsilcilerin	O
virüs	O
tehlikesine	O
karşı	O
kontrolden	O
geçirileceğini	O
açıklamıştı	O
.	O

gün	O
kitap	O
kalmaz	O
paylasım	O
ıcın	O
tesekkurler	O
Seslendirmenin	O
usta	O
isimleri	O
e2ʼde	O
İSTANBUL	B-GPE
-	O
Kazandığı	O
ödüllerle	O
ve	O
izlenme	O
rekorlarıyla	O
televizyon	O
tarihine	O
geçen	O
‘	O
Desperate	O
Housewives	O
’	O
/	O
‘	O
Umutsuz	O
Evkadınları	O
’,	O
altyazılı	O
olarak	O
gösterime	O
girdiği	O
CNBC	O
-	O
e	O
kanalından	O
sonra	O
,	O
şimdi	O
de	O
Türkçe	O
seslendirme	O
ile	O
yeni	O
açılan	O
e2	O
kanalının	O
gündüz	O
kuşağında	O
yayınlanıyor	O
NTV	O
Seslendirme	O
Bölümüʼnün	O
Stüdyolarında	O
,	O
Aziz	B-PER
Acarʼın	I-PER
yönetmenliğinde	O
gerçekleştirilen	O
seslendirme	O
çalışmalarında	O
,	O
tiyatro	O
ve	O
seslendirme	O
dünyasının	O
usta	O
isimleri	O
görev	O
aldılar	O
.	O

Ebola	O
virüs	O
hastalığının	O
ciddi	O
ve	O
sıklıkla	O
ölümcül	O
bir	O
hastalık	O
olduğuna	O
dikkati	O
çeken	O
Hatipoğlu	B-PER
,	O
şunları	O
kaydetti	O
:	O
